,One-model US cap 70% / TH cap 30%,One-model US cap 70% / TH cap 30% + daily exposure,One-model US cap 70% / TH cap 40%,One-model US cap 70% / TH cap 40% + daily exposure,One-model US cap 80% / TH cap 30%,One-model US cap 80% / TH cap 30% + daily exposure,One-model US cap 80% / TH cap 40%,One-model US cap 80% / TH cap 40% + daily exposure
2021-04-05,142285.7592009945,93131.15999873423,139373.5385862953,92852.91728252456,146440.12888582487,97145.40780981458,143442.87735592554,96855.17177779094
2021-04-06,142112.2048206468,92923.7567296051,139203.53641417317,92646.13366044969,146045.13227658047,96834.45058506791,143055.96530793066,96545.14358297037
2021-04-07,141894.81758380638,92804.19623657221,138990.598530494,92526.93037156129,145789.8211892117,96676.93504099557,142805.87977965584,96388.09863949072
2021-04-08,143303.81216821165,93612.70014342967,140370.75464857806,93333.0187568778,147170.21726489905,97533.43838461394,144158.02270997106,97242.04305482344
2021-04-09,143706.30188822089,93937.48995233493,140765.00644747424,93656.8382095819,147737.95893665135,97941.923152368,144714.14417483614,97649.3074149349
2021-04-12,143541.66499727464,93873.67854432887,140603.73924686413,93593.21744732201,147562.23810389393,97848.2678639529,144542.01989405407,97555.93193531263
2021-04-13,143963.2687726646,94061.74328093311,141016.71388598057,93780.72031351535,147782.05121691266,97948.34159252004,144757.33399990652,97655.70667906367
2021-04-14,144200.8000936762,94285.52548942015,141249.38355665156,94003.83394051444,148007.6915080514,98133.60330137971,144978.35601658068,97840.41489162868
2021-04-15,144014.41960632373,94043.64663467274,141066.81779468336,93762.67773358479,147606.36901993037,97805.05811347906,144585.247564125,97512.85128025158
2021-04-16,143510.11581009932,93691.51646742773,140572.83578975894,93411.59960578817,147252.9309875427,97559.00530440992,144239.04349616604,97267.53358972877
2021-04-19,141483.02239029176,92406.40825009214,138587.2317170107,92130.3308338221,145190.51703041064,96212.53772307858,142218.84183040066,95925.08877609037
2021-04-20,139566.17033550574,91109.92832058351,136709.61265434296,90837.72432430633,142894.98442148586,94668.18778077111,139970.29285005078,94385.3528038039
2021-04-21,140687.19364143128,91744.23300462545,137807.6915194516,91470.13393200439,144018.6564059533,95361.96423217256,141070.96616878244,95077.05649717273
2021-04-22,138516.7496995872,90727.60345134955,135681.67093821635,90456.54170552961,141636.55643856103,94175.66140746004,138737.62164039424,93894.29792465274
2021-04-23,139650.52244431953,91562.79530927753,136792.23829417233,91289.23830782984,142964.03504886958,95155.312326963,140037.93018928636,94871.02199457985
2021-04-26,141093.67292089452,91971.73668887567,138205.85122186266,91696.95791632331,144424.39726412072,95575.15748480319,141468.4025586519,95289.61280396009
2021-04-27,142123.55670285024,92460.52924437453,139214.6559527777,92184.29013386113,145481.19843821024,96085.86152545473,142503.57373992496,95798.79104202727
2021-04-28,141705.25275915224,92295.88968925063,138804.9136063533,92020.14246305407,144922.159888454,95803.02071798593,141955.97726660827,95516.79526259948
2021-04-29,142943.30375870664,93351.26001623202,140017.62491159677,93072.35971960885,146377.6944650317,97007.62162180984,143381.72080660562,96717.79724605875
2021-04-30,141624.25928764723,91858.18829593429,138725.57786123425,91583.74876551394,144843.1735911043,95308.24180668253,141878.60761493057,95023.4945752408
2021-05-03,142902.5024700931,92564.98694914192,139977.65871958373,92288.43575623303,145928.6002702455,95959.02898383616,142941.81841103887,95672.33743106987
2021-05-04,141897.13165701114,92006.14553290688,138992.8652406195,91731.26395899108,145150.543607333,95495.28534957362,142179.68656013662,95209.97929834899
2021-05-05,143940.5338150383,92557.82141103045,140994.44425399645,92281.29162619582,147226.4886793447,96086.95155527574,144213.14239377892,95799.87781522569
2021-05-06,145422.84576236893,93357.15697948521,142446.41711866224,93078.23906483737,148727.97554727318,96987.0435720003,145683.89770030917,96697.28067616532
2021-05-07,146964.21935871927,94245.58390749786,143956.24279350974,93964.01168980464,150290.5853523967,97953.52762777598,147214.52491524597,97660.87722028515
2021-05-10,145742.66791634538,93480.51317231594,142759.6933422864,93201.22671332532,148922.00818105065,97071.04672929189,145873.95898680043,96781.03286180936
2021-05-11,144233.32539763756,92345.80267477516,141281.24315196273,92069.9063263657,147160.7259143773,95754.36294223688,144148.7256229008,95468.28285903095
2021-05-12,140858.22263724584,90229.66321465629,137975.21999511487,89960.08913680882,143620.14989362008,93473.80156386954,140680.61605635716,93194.53498940442
2021-05-13,142709.96299368714,91236.13095967653,139789.0600271008,90963.54991488958,145807.2719303311,94732.1930357823,142822.97334913848,94449.16683380851
2021-05-14,144629.96628660135,92327.7224716183,141669.76583022182,92051.88014041251,147912.6143566043,96004.73046277823,144885.22484906437,95717.90237019799
2021-05-17,143687.6619032357,92762.69388127116,140746.74797465748,92485.55201050744,146744.3034667195,96398.41061557423,143740.82626811255,96110.40634629136
2021-05-18,143079.35458041896,92414.09725221223,140150.8911257007,92137.99686394408,145961.73976477163,95954.04240968419,142974.27962563295,95667.36575503326
2021-05-19,140141.87690213014,91771.59841578986,137273.53600006909,91497.41758507268,142734.97861064054,95156.51872996349,139813.561945237,94872.22479327592
2021-05-20,142007.90555034415,92022.81010384741,139101.37187953756,91747.87874213257,144665.09579368535,95445.55090832444,141704.17461047115,95160.39344597503
2021-05-21,141151.33389984144,92316.66021221776,138262.33203005674,92040.85093110072,144041.80074529714,95891.28017829817,141093.63680322695,95604.79103493995
2021-05-24,142554.89008902197,92848.98938425048,139637.16106276723,92571.58969327765,145515.06793590862,96491.67868450315,142536.75001641022,96203.39576330197
2021-05-25,142053.19136726507,92552.25642351207,139145.7308131897,92275.74326487693,144830.21276458434,96097.12249091417,141865.91206308233,95810.0183637149
2021-05-26,142942.78867238498,92889.31336793692,140017.12036775675,92611.79320327142,145708.61489005215,96439.29598402583,142726.3355638763,96151.16956375944
2021-05-27,142819.82442155053,93086.24660677818,139896.6728763518,92808.13807577764,145899.1742202308,96826.36507325142,142912.9946363301,96537.08222779616
2021-05-28,141804.24112395963,93042.83265737811,138901.87593596065,92764.85383178659,144761.87546928515,96735.4369506952,141798.97345586435,96446.4257662282
2021-05-31,142317.19595305217,92971.44266234255,139404.3319095382,92693.67712461442,145285.5290814895,96656.57473689716,142311.90922998526,96367.79916476145
2021-06-01,141960.22803458935,92771.0227562824,139054.6701989262,92493.85600180838,144906.5000712066,96427.12859819092,141940.63796540763,96139.03852975903
2021-06-02,142187.87867689977,92887.94342904688,139277.6614227733,92610.42735727056,145111.50350643144,96541.4773817336,142141.44550935228,96253.04567968307
2021-06-03,141166.54537165872,92510.44082255322,138277.2321624817,92234.05259403161,144317.03258765503,96213.65922507054,141363.23536004446,95926.20692743204
2021-06-04,143217.1508344668,93671.27739363609,140285.8670476653,93391.42099913632,146393.05656217382,97470.83620732842,143396.7684812632,97179.62791064572
2021-06-07,142864.58228999135,93420.26506704658,139940.5146672605,93141.15860792347,145989.8189917896,97188.19239234873,143001.7841433361,96897.82853516332
2021-06-08,142716.95518986863,93344.24721054596,139795.9091111537,93065.36786568699,145850.98331511422,97109.99628565741,142865.79007467817,96819.86605071145
2021-06-09,142347.74760702008,93080.08562504548,139434.25825035461,92801.9955008627,145448.10659860572,96826.02377851742,142471.1592048792,96536.7419527298
2021-06-10,142278.7062744718,93051.74028147831,139366.63001489377,92773.73484308046,145463.01778041106,96847.60118418797,142485.76519327328,96558.25489276327
2021-06-11,142183.2568470326,93126.43142659702,139273.1341897814,92848.2028376758,145541.39329073584,96994.92231688234,142562.53655916022,96705.13588215133
2021-06-14,141562.0856853223,92846.02497613762,138664.67679136372,92568.63414175976,145034.25702049615,96744.74363440552,142065.7800596392,96455.70464486761
2021-06-15,141166.70935679192,92636.27669299202,138277.39279126437,92359.51251173459,144514.39385082183,96432.40199060157,141556.55714747144,96144.29616714302
2021-06-16,141268.81615838103,92642.52679153101,138377.40973133701,92365.74393720654,144327.1195799058,96265.27388670454,141373.1158975947,95977.66738275895
2021-06-17,139254.54205808826,91902.90667532045,136404.3625998672,91628.3335423191,142755.73677166647,95619.87202970652,139833.89524027595,95334.19375765846
2021-06-18,138282.7024747731,91263.04454255357,135452.41405332624,90990.38308957235,141793.5707819756,94976.45109697858,138891.42230539565,94692.69513852872
2021-06-21,140391.5310618692,92516.42706978481,137518.08038638727,92240.02095648977,143966.2399158278,96335.73842230787,141019.622508942,96047.92139531572
2021-06-22,141521.29808514114,93240.02309598443,138624.7240076163,92961.45513563658,145294.46416747425,97210.01257154763,142320.66143781808,96919.58352340391
2021-06-23,141867.76528107093,93387.75654411304,138964.0999182624,93108.74720887108,145623.11486269292,97373.92316435305,142642.58550143283,97083.00440947863
2021-06-24,143169.1192031471,94239.81446202297,140238.81849931658,93958.25948137674,147207.93561296735,98430.4568854538,144194.96906079166,98136.38158245398
2021-06-25,144248.73044544747,94907.38226695782,141296.33289838157,94623.83283161669,148373.8488909133,99180.04888145496,145337.01910273364,98883.73406336678
2021-06-28,144220.81891207155,94911.91777655912,141268.99264173317,94628.35479073165,148387.8884367133,99205.38732315449,145350.77129526203,98908.99680278718
2021-06-29,143887.53616698098,94779.96686188043,140942.53133039837,94496.79809836166,148041.98302475543,99035.02124405275,145011.94567443163,98739.1397171202
2021-06-30,145335.265804608,95568.79445045836,142360.62969558543,95283.26895122547,149527.63517624704,99914.06956399552,146467.19036030685,99615.5617523822
2021-07-01,144958.62771314642,95343.39048967719,141991.70040942097,95058.53841715016,149136.6086021949,99668.30371317817,146084.16709112903,99370.53016278168
2021-07-02,146705.7891876873,96395.50253818167,143703.102018098,96107.50712980297,151034.55088029278,100869.0707229613,147943.26338868885,100567.7097065161
2021-07-05,146971.05817743688,96543.65706608987,143962.94163933786,96255.21902478073,151307.64700656795,101033.22029723668,148210.76994202036,100731.36886006888
2021-07-06,146947.54061855943,96460.51516831516,143939.9054239213,96172.32552536667,151158.08711634492,100886.12650013615,148064.27115679084,100584.7145270765
2021-07-07,147786.0099135393,96856.24197544591,144761.21342616642,96566.8700418259,151943.5581961256,101302.52376497324,148833.6656705819,100999.8677445354
2021-07-08,146862.71774829546,96243.53355599192,143856.81865790815,95955.99217677364,150889.76594950294,100594.6492940019,147801.44183179535,100294.10815148012
2021-07-09,149080.48048927294,97528.16477411696,146029.18954513263,97236.7853746328,153240.25206454122,102044.08731012433,150103.81956180348,101739.21576076248
2021-07-12,149195.49008268688,97648.74697207629,146141.845190332,97357.00731595745,153330.68676704876,102135.93707415,150192.40329932954,101830.791110262
2021-07-13,149779.9429757622,97931.90433562621,146714.3358478815,97639.31870621606,153937.5765981321,102470.90613827751,150786.87166173122,102164.75940560161
2021-07-14,150397.75573090021,98214.88688557076,147319.50357760277,97921.45580515004,154440.14365210134,102721.0649848642,151279.15246504743,102414.1708662578
2021-07-15,148821.60746610694,97178.26741582542,145775.61498162197,96887.93338495225,152625.0517457171,101508.69467490968,149501.21080589874,101205.42268889851
2021-07-16,147792.55408673736,96574.97568634481,144767.6236571049,96286.44407615962,151470.30061654942,100788.5028393795,148370.09445235494,100487.38253120214
2021-07-19,147439.42948177125,96341.07115185059,144421.72659732614,96053.2383650561,150802.99115804533,100342.27900250352,147716.4430963849,100042.49185292551
2021-07-20,148931.09507027466,97284.96022512708,145882.86165837923,96994.30743416265,152561.53531742113,101490.9994905209,149438.99439497732,101187.7803714462
2021-07-21,150413.66325391192,98326.71968700505,147335.0855148587,98032.95449002835,154324.0681476015,102714.50734340154,151165.45272657627,102407.63281670256
2021-07-22,151516.7784566421,99017.15951011806,148415.6228092176,98721.33152500723,155539.2183356901,103501.91962917693,152355.73192617274,103192.69259377434
2021-07-23,152404.94131822482,99614.11501019818,149285.60727958792,99316.50353479473,156545.80000765473,104183.26168504298,153341.71146893126,103871.99904117259
2021-07-26,152664.3368396068,99778.3770945713,149539.69364713065,99480.27486259908,156980.92948338515,104469.16269387439,153767.93496720344,104157.04587916643
2021-07-27,151322.40121642582,98921.93039872812,148225.2239671851,98626.3869242646,155374.6007784768,103414.55775054697,152194.4836655379,103105.59172146034
2021-07-28,152788.35649381275,99859.0402295464,149661.17494053624,99560.69700487342,156852.18250169203,104383.22816865059,153641.82310397676,104071.36809583273
2021-07-29,153436.51152406045,100072.95332164451,150296.06391765812,99773.9710008862,157337.57672299512,104560.1138821662,154117.28255819462,104247.72533755774
2021-07-30,152505.9170351679,99604.89421747031,149384.51628538492,99307.31029050946,156388.2021491254,104025.9398159479,153187.33923186362,103715.14719403806
2021-08-02,153076.41968350447,99895.66090492671,149943.34222353942,99597.2082707265,156705.14223663468,104179.778994173,153497.792373688,103868.52675534801
2021-08-03,155089.32745452723,101269.75365001387,151915.05099095718,100967.19571638733,158954.4178641421,105717.18900271707,155701.0311336578,105401.34352793236
2021-08-04,157632.5873171857,102891.10023862372,154406.25691763387,102583.69829920215,161690.92424491412,107509.80011072864,158381.52829073713,107188.59894959004
2021-08-05,158056.40746748153,103153.17183752819,154821.4025682078,102844.98692156555,162502.7321438333,108039.43118896117,159176.7205769446,107716.6476779612
2021-08-06,156804.39808840124,102670.3024963958,153595.0185752802,102363.56022194063,161570.78884378067,107653.21057251697,158263.85175123936,107331.58095177007
2021-08-09,158420.97663646666,103974.22354419522,155178.50995145016,103663.58561833759,163493.1169614224,109105.60848771577,160146.83477313851,108779.63961699988
2021-08-10,157094.81393943966,103036.24776023845,153879.4903667516,102728.41217174965,161817.3802611026,107940.0346110897,158505.39607861097,107617.54806181966
2021-08-11,155785.2399297642,101988.88951069655,152596.7199419807,101684.18305540227,160347.7892920955,106828.14946485964,157065.8838442628,106508.98483414637
