,Gold25 crash DD252 warn-8%/exp50% crash-15%/exp50% recover-5% no panic,Gold25 crash DD252 warn-8%/exp50% crash-18%/exp50% recover-5% no panic,Gold25 crash DD252 warn-8%/exp50% crash-20%/exp50% recover-5% no panic,Gold25 crash DD252 warn-8%/exp50% crash-25%/exp50% recover-5% no panic,Gold25 crash DD252 warn-8%/exp75% crash-20%/exp50% recover-5% no panic,Gold25 crash DD252 warn-8%/exp75% crash-25%/exp50% recover-5% no panic,Gold25 crash DD252 warn-8%/exp50% crash-15%/exp50% recover-5% panic-30%/MA200/mom63->0,Gold25 crash DD252 warn-8%/exp50% crash-18%/exp50% recover-5% panic-30%/MA200/mom63->0,Gold25 crash DD252 warn-8%/exp50% crash-20%/exp50% recover-5% panic-30%/MA200/mom63->0,Gold25 crash DD252 warn-8%/exp50% crash-25%/exp50% recover-5% panic-30%/MA200/mom63->0,Gold25 crash DD252 warn-8%/exp75% crash-20%/exp50% recover-5% panic-30%/MA200/mom63->0,Gold25 crash DD252 warn-8%/exp75% crash-18%/exp50% recover-5% no panic,Gold25 crash DD252 warn-8%/exp75% crash-25%/exp50% recover-5% panic-30%/MA200/mom63->0,Gold25 crash DD126 warn-8%/exp75% crash-20%/exp50% recover-5% no panic,Gold25 crash DD126 warn-8%/exp75% crash-20%/exp50% recover-5% panic-30%/MA200/mom63->0,Gold25 crash DD252 warn-8%/exp75% crash-18%/exp50% recover-5% panic-30%/MA200/mom63->0,Gold25 crash DD252 warn-10%/exp75% crash-20%/exp50% recover-5% no panic,Gold25 crash DD252 warn-12%/exp75% crash-20%/exp50% recover-5% no panic,Gold25 crash DD252 warn-8%/exp75% crash-15%/exp50% recover-5% no panic,Gold25 crash DD126 warn-8%/exp75% crash-18%/exp50% recover-5% no panic
2023-02-03,88896.18312899831,88896.18312899831,88896.18312899831,88896.18312899831,90398.62610112676,90545.63817137806,88435.98831276777,88435.98831276777,88435.98831276777,88435.98831276777,89930.65348788512,89006.00304082263,90076.90451092087,90183.39976556033,90183.39976556033,88545.2397125098,89726.97742254088,89701.12849789078,87995.4122690545,89590.97632004328
2023-02-06,89337.3020291451,89337.3020291451,89337.3020291451,89337.3020291451,90939.5812868681,91087.4730932968,88874.82364320385,88874.82364320385,88874.82364320385,88874.82364320385,90468.80827473947,89538.62461908843,90615.93447976353,90815.22796021131,90815.22796021131,89075.10403303176,90355.60790557598,90329.5778824151,88521.98636250522,90218.65397438391
2023-02-07,91373.16780956528,91373.16780956528,91373.16780956528,91373.16780956528,93065.94317040098,93217.29300352857,90900.15022108785,90900.15022108785,90900.15022108785,90900.15022108785,92584.16247850716,91632.22913980203,92734.72880883205,92992.59089414444,92992.59089414444,91157.87045121094,92521.95110533969,92495.29699292779,90591.81970671295,92381.71360133575
2023-02-08,89634.16174212832,89634.16174212832,89634.16174212832,89634.16174212832,91270.2542907976,91418.68385897091,89170.14658265807,89170.14658265807,89170.14658265807,89170.14658265807,90797.76946161543,89864.20348751442,90945.43064451692,91173.87055481842,91173.87055481842,89398.9974555561,90712.43539348092,90686.30257395812,88843.86854768879,90574.94061121877
2023-02-09,88433.3130867773,88433.3130867773,88433.3130867773,88433.3130867773,90009.90174926387,90156.28165092818,87975.51444084923,87975.51444084923,87975.51444084923,87975.51444084923,89543.94147137085,88623.26712617227,89689.56359840905,89877.30387542032,89877.30387542032,88164.48513246467,89422.43069780964,89396.66950825963,87617.0220094179,89286.89120330909
2023-02-10,87816.97964187992,87816.97964187992,87816.97964187992,87816.97964187992,89384.90886677148,89530.2723647413,87362.37161051402,87362.37161051402,87362.37161051402,87362.37161051402,88922.18403133034,88007.90248183155,89066.795016359,89255.55682138508,89255.55682138508,87552.30608743147,88803.83033427296,88778.24735371476,87008.64433010871,88669.2284655998
2023-02-13,88225.51577521619,88225.51577521619,88225.51577521619,88225.51577521619,89729.65571393704,89875.57986144217,87768.79284752755,87768.79284752755,87768.79284752755,87768.79284752755,89265.14620443687,88347.3383809215,89410.31493664888,89528.82414165641,89528.82414165641,87889.98480600247,89075.71463604075,89050.05332991054,87344.22621064365,88940.70066650501
2023-02-14,90229.58703460006,90229.58703460006,90229.58703460006,90229.58703460006,91852.08256364532,92001.45833844382,89762.48949719858,89762.48949719858,89762.48949719858,89762.48949719858,91376.58574513273,90437.06848840934,91525.18823636825,91730.50074063028,91730.50074063028,89968.89686788993,91266.24844826576,91239.95608395124,89410.22913243655,91127.91423968844
2023-02-15,91121.49527999779,91121.49527999779,91121.49527999779,91121.49527999779,92708.80421847502,92859.57324922814,90649.78054153506,90649.78054153506,90649.78054153506,90649.78054153506,92228.8723516777,91280.59204074307,92378.86088630657,92534.93142651164,92534.93142651164,90808.05369543876,92066.60787336741,92040.08493814695,90244.17516091082,91927.06054285803
2023-02-16,90450.26796043845,90450.26796043845,90450.26796043845,90450.26796043845,92120.83363457659,92270.64646968254,89982.02800932992,89982.02800932992,89982.02800932992,89982.02800932992,91643.94555442207,90701.67935328875,91792.98284340576,92042.83480326406,92042.83480326406,90232.13790400901,91482.71017729437,91550.619886374,89671.8355561657,91438.19654976002
2023-02-17,90309.35313012791,90309.35313012791,90309.35313012791,90309.35313012791,91995.99139191506,92145.60120052226,89841.8426622453,89841.8426622453,89841.8426622453,89841.8426622453,91519.74959094709,90578.76034987906,91668.58490445287,91936.7576578339,91936.7576578339,90109.8552236246,91358.73272015809,91445.11000675474,89550.31219806394,91332.81623532259
2023-02-20,90445.33448191811,90445.33448191811,90445.33448191811,90445.33448191811,92137.35352290716,92287.1932237199,89977.12007027777,89977.12007027777,89977.12007027777,89977.12007027777,91660.37992314193,90717.94474685058,91809.4439387549,92080.86810040445,92080.86810040445,90248.31909542023,91499.11563192042,91588.44979390528,89687.91626941305,91475.98000250559
2023-02-21,88695.52152679676,88695.52152679676,88695.52152679676,88695.52152679676,90326.48541573668,90473.38016615728,88236.3654889018,88236.3654889018,88236.3654889018,88236.3654889018,89858.88625800557,88934.9737084076,90005.02056854803,90242.80724428037,90242.80724428037,88474.57808239006,89700.79145614567,89760.21828488323,87925.18941693757,89649.99354530954
2023-02-22,88913.73051701371,88913.73051701371,88913.73051701371,88913.73051701371,90588.94622168991,90736.26780278378,88453.44486204615,88453.44486204615,88453.44486204615,88453.44486204615,90119.98836555227,89193.39121208334,90266.54729716512,90545.22694324257,90545.22694324257,88731.65781889256,89961.43418913659,90061.02074240225,88180.67280004216,89950.4266201201
2023-02-23,89042.31780499985,89042.31780499985,89042.31780499985,89042.31780499985,90676.68911094946,90824.15338518322,88581.36648361915,88581.36648361915,88581.36648361915,88581.36648361915,90207.27703032909,89279.78239085537,90353.97791639272,90589.68126756336,90589.68126756336,88817.60177067191,90048.56928107564,90105.23733956482,88266.08307724522,89994.58891969961
2023-02-24,88094.04754187918,88094.04754187918,88094.04754187918,88094.04754187918,89692.42347202732,89838.2870700617,87638.00519458615,87638.00519458615,87638.00519458615,87638.00519458615,89228.10670516377,88310.6797149709,89373.21520135555,89587.78802810625,89587.78802810625,87853.51591341947,89071.1216763333,89108.70189681888,87307.98377402872,88999.27721350144
2023-02-27,88743.9683721877,88743.9683721877,88743.9683721877,88743.9683721877,90416.37435771593,90563.41529132558,88284.56153626824,88284.56153626824,88284.56153626824,88284.56153626824,89948.30986588744,89023.47787919216,90094.5896028627,90373.0596536893,90373.0596536893,88562.62408771485,89790.05773504032,89889.77414709204,88012.68869484744,89779.39031408649
2023-02-28,88858.99576917509,88858.99576917509,88858.99576917509,88858.99576917509,90578.8827155886,90726.18793076041,88398.99346323707,88398.99346323707,88398.99346323707,88398.99346323707,90109.97695587597,89183.48273788096,90256.51960628938,90580.78168894295,90580.78168894295,88721.80063855118,89951.44039320888,90096.3853529744,88170.8768285053,89985.747803269
2023-03-01,89239.3919865442,89239.3919865442,89239.3919865442,89239.3919865442,91029.80895829594,91177.84749877734,88777.42045806831,88777.42045806831,88777.42045806831,88777.42045806831,90558.56885854653,89627.46230107364,90705.84103801532,91094.88607584509,91094.88607584509,89163.48182304748,90399.24305787613,90607.74047809409,88609.81536486733,90496.47498890088
2023-03-02,88721.67449078329,88721.67449078329,88721.67449078329,88721.67449078329,90404.38919496415,90551.41063752992,88262.38306509063,88262.38306509063,88262.38306509063,88262.38306509063,89936.38674752919,89011.67735214502,90082.64709436116,90371.63436943076,90371.63436943076,88550.88464924526,89778.1555938287,89888.35648478662,88001.02215318699,89777.97439265763
2023-03-03,89280.9835263561,89280.9835263561,89280.9835263561,89280.9835263561,91039.73381359158,91187.78849451212,88818.7966881746,88818.7966881746,88818.7966881746,88818.7966881746,90568.44233518004,89637.23426043545,90715.7305715327,91072.15269350974,91072.15269350974,89173.20319525375,90409.09916343598,90585.12866643743,88619.47637157858,90473.89094434529
2023-03-06,88354.3115306458,88354.3115306458,88354.3115306458,88354.3115306458,90048.51945433128,90194.96215859574,87896.92185735669,87896.92185735669,87896.92185735669,87896.92185735669,89582.35926158182,88661.28991172671,89728.04386610574,90034.28107554723,90034.28107554723,88202.31108292229,89424.75097232552,89552.80724576372,87654.61307716806,89442.83720507793
2023-03-07,87064.95655323271,87064.95655323271,87064.95655323271,87064.95655323271,88614.89118553852,88759.00243114198,86614.24157008214,86614.24157008214,86614.24157008214,86614.24157008214,88156.15255212353,87249.74719747316,88299.51776740442,88481.34868826531,88481.34868826531,86798.07559623603,88001.05348456508,88008.17943197278,86259.0972823609,87900.10618032968
2023-03-08,87913.46871888245,87913.46871888245,87913.46871888245,87913.46871888245,89574.66439630325,89720.33648694135,87458.36118605881,87458.36118605881,87458.36118605881,87458.36118605881,89110.95724072226,88194.73475978702,89255.87522090689,89535.68640561074,89535.68640561074,87738.171178239,88954.17832084931,89056.87889672608,87193.35527950744,88947.51785158602
2023-03-09,86647.2184284587,86647.2184284587,86647.2184284587,86647.2184284587,88333.98257206503,88477.636985982,86198.66597819535,86198.66597819535,86198.66597819535,86198.66597819535,87876.69813705547,86973.16608132825,88019.60888556101,88345.01820408973,88345.01820408973,86522.92627605173,87722.09073250575,87872.57799854931,85985.65651983343,87764.67126424509
2023-03-10,86485.56040937526,86485.56040937526,86485.56040937526,86485.56040937526,88260.97138684186,88404.50706526524,86037.84482499036,86037.84482499036,86037.84482499036,86037.84482499036,87804.06491371755,86901.27965944042,87946.85754139547,88363.80320103186,88363.80320103186,86451.41199341156,87649.58529769862,87891.26253948385,85914.58630979754,87783.33286073165
2023-03-13,86245.26260941972,86245.26260941972,86245.26260941972,86245.26260941972,88095.82670824643,88239.093817753,85798.790990726,85798.790990726,85798.790990726,85798.790990726,87639.77515062402,86738.67909348935,87782.30059970381,88278.64547457453,88278.64547457453,86289.65317268435,87485.58458067082,87806.56020864032,85753.83194102217,87698.73454358749
2023-03-14,87163.0916657416,87163.0916657416,87163.0916657416,87163.0916657416,89033.34961729831,89178.14138696523,86711.86865999123,86711.86865999123,86711.86865999123,86711.86865999123,88572.44472213477,87661.75912792001,88716.48693856472,89218.11395571583,89218.11395571583,87207.9546369688,88416.61324367214,88741.00472022056,86666.4311524462,88632.03156572413
2023-03-15,87179.78624732984,87179.78624732984,87179.78624732984,87179.78624732984,89050.40241442672,89195.22191645106,86728.4768176225,86728.4768176225,86728.4768176225,86728.4768176225,88589.40924090787,87678.54922062968,88733.47904613128,89235.20214125534,89235.20214125534,87224.6578112827,88433.54791562266,88758.00152374383,86683.03060730932,88649.00749732577
2023-03-16,88182.98736736734,88182.98736736734,88182.98736736734,88182.98736736734,90075.12921506944,90221.6151938413,87726.48459933179,87726.48459933179,87726.48459933179,87726.48459933179,89608.83126979202,88687.48973961487,89754.55892480131,90262.05548178671,90262.05548178671,88228.37528040928,89451.17640654546,89779.36358912327,87680.51542732013,89669.11533928844
2023-03-17,89033.81863819338,89033.81863819338,89033.81863819338,89033.81863819338,90944.21676753125,91092.1161124772,88572.91131501787,88572.91131501787,88572.91131501787,88572.91131501787,90473.41975859985,89543.18868851951,90620.55346311606,91132.94658749399,91132.94658749399,89079.64447533934,90314.24376648646,90645.59745459961,88526.49861064009,90534.28547738024
2023-03-20,88864.87238610226,88864.87238610226,88864.87238610226,88864.87238610226,90771.64543669038,90919.26413501918,88404.83965828842,88404.83965828842,88404.83965828842,88404.83965828842,90301.74178930825,89373.27588054832,90448.5963000494,90960.0171321087,90960.0171321087,88910.61126636429,90142.86784183029,90473.59276927047,88358.51502440535,90362.4920122554
2023-03-21,88984.8507726282,88984.8507726282,88984.8507726282,88984.8507726282,90894.19819875907,91042.01620028575,88524.19694467714,88524.19694467714,88524.19694467714,88524.19694467714,90423.66012429769,89493.94067362984,90570.71290649053,91082.82421887822,91082.82421887822,89030.65140594188,90264.57167766649,90595.74312398542,88477.80976690378,90484.492367435
2023-03-22,89049.13887554118,89049.13887554118,89049.13887554118,89049.13887554118,90959.86573112283,91107.79052542169,88588.15224306846,88588.15224306846,88588.15224306846,88588.15224306846,90488.98771115507,89558.59657424844,90636.1467332788,91148.62802622461,91148.62802622461,89094.97259803582,90329.78432929232,90661.19503413489,88541.73155235854,90549.86390322832
2023-03-23,90200.5008037876,90200.5008037876,90200.5008037876,90200.5008037876,92135.93242557558,92285.76981530825,89733.55383902237,89733.55383902237,89733.55383902237,89733.55383902237,91658.96618249993,90716.54554203,91808.02789899679,92327.13532507638,92327.13532507638,90246.92713395678,91497.70437856775,91833.40006216461,89686.5329514252,91720.62947404181
2023-03-24,89362.30352063385,89362.30352063385,89362.30352063385,89362.30352063385,91279.74994818615,91428.19495880928,88899.69570779966,88899.69570779966,88899.69570779966,88899.69570779966,90807.21596219932,89873.55286091588,90954.8925076087,91469.1760753912,91469.1760753912,89408.29842943103,90647.45269990193,90980.02889738229,88853.11176655961,90868.30624136343
2023-03-27,89195.54662854706,89195.54662854706,89195.54662854706,89195.54662854706,91109.41495443451,91257.58295531596,88733.80207726819,88733.80207726819,88733.80207726819,88733.80207726819,90637.7627530012,89705.84193846387,90785.16372268372,91298.4875980004,91298.4875980004,89241.4557073271,90478.29762116866,90810.25320603175,88687.30506522485,90698.73903303267
2023-03-28,89714.5216085559,89714.5216085559,89714.5216085559,89714.5216085559,91639.52557757478,91788.55567850718,89250.09044479103,89250.09044479103,89250.09044479103,89250.09044479103,91165.12911702694,90227.7860184813,91313.38772386943,91829.69832058648,91829.69832058648,89760.69780451995,91004.7361539659,91338.6231877581,89203.32289473533,91226.46018118058
2023-03-29,90301.9615669894,90301.9615669894,90301.9615669894,90301.9615669894,92239.57023178405,92389.57616399469,89834.48936350603,89834.48936350603,89834.48936350603,89834.48936350603,91762.06747994616,90818.58677088915,91911.29686641584,92430.98820317403,92430.98820317403,90348.44011916236,91600.62428294455,91936.69756910412,89787.41558512556,91823.80013257322
2023-03-30,90673.39400462284,90673.39400462284,90673.39400462284,90673.39400462284,92618.97249307421,92769.59543368747,90203.99898199964,90203.99898199964,90203.99898199964,90203.99898199964,92139.50566417737,91192.14420509519,92289.34886494101,92811.17780997127,92811.17780997127,90720.06373361668,91977.39841471045,92314.8540464773,90156.73157849797,92201.49223719828
2023-03-31,91310.94981703137,91310.94981703137,91310.94981703137,91310.94981703137,93270.20833684613,93421.8903591484,90838.25431659685,90838.25431659685,90838.25431659685,90838.25431659685,92787.37021180475,91833.34752854188,92938.26701163841,93463.76511541847,93463.76511541847,91357.94769693774,92624.12313052425,92963.95152887634,90790.65455972769,92849.79263373543
2023-04-03,91209.8565093748,91209.8565093748,91209.8565093748,91209.8565093748,93166.94587067442,93318.45996090089,90737.68434542675,90737.68434542675,90737.68434542675,90737.68434542675,92684.64231134744,91731.67585747244,92835.3720484505,93360.28835627307,93360.28835627307,91256.80235640732,92521.57596619384,92861.02812952817,90690.1372877889,92746.99562339461
2023-04-04,91196.39338126106,91196.39338126106,91196.39338126106,91196.39338126106,93153.19386429896,93304.68559012658,90724.29091278867,90724.29091278867,90724.29091278867,90724.29091278867,92670.96149590304,91718.13570565748,92821.66898438257,93346.50781137387,93346.50781137387,91243.33229880179,92507.91922033118,92847.32127846703,90676.75087338495,92733.30560422313
2023-04-05,89788.43051998563,89788.43051998563,89788.43051998563,89788.43051998563,91715.02035208775,91864.17322748668,89323.6167470162,89323.6167470162,89323.6167470162,89323.6167470162,91240.23307269189,90302.1177690806,91388.61381842614,91905.34976383232,91905.34976383232,89834.64475697491,91079.70797417397,91413.87007187743,89276.81066876407,91301.61466280394
2023-04-06,89763.48514520912,89763.48514520912,89763.48514520912,89763.48514520912,91689.53972454956,91838.65116171024,89298.80050862956,89298.80050862956,89298.80050862956,89298.80050862956,91214.88435242233,90277.02967969296,91363.22387443442,91879.81625822866,91879.81625822866,89809.6865427774,91054.4038516184,91388.47311109409,89252.00743422609,91276.2488892597
