,Raw,S&P trend MA300 below0.50,S&P trend + VIX 28/35 cap 50/25,S&P trend + VIX 25/35 cap 65/35,S&P trend + VIX 20/30 cap 80/50
2023-03-22,34008.78389467069,31691.979636884447,24869.061247009777,26369.558544225405,25884.776305117604
2023-03-23,34746.04076094479,32379.01183613851,25408.183322616314,26941.209037743738,26333.68924765672
2023-03-24,34407.6927399381,32063.713334870892,25160.764959075877,26678.8624635207,26128.544685626166
2023-03-27,34304.66233111063,31967.701738906366,25085.423554473746,26598.975267147376,26065.953225945937
2023-03-28,34568.30389008465,32213.383058894713,25278.212514457977,26803.396323354144,26226.212924252897
2023-03-29,34876.12690108165,32500.236026836617,25503.30934054363,27042.074569976685,26459.75148185935
2023-03-30,35135.01054673545,32741.48356017369,25692.619057102547,27242.806459460102,26656.160817854314
2023-03-31,35551.84311720031,33129.919952844364,25997.429565962397,27566.007985985005,26972.40253400952
2023-04-03,35358.358288998454,32949.61602741114,25855.943000085128,27415.984700221827,26825.609844435592
2023-04-04,35297.90480662085,32893.28086004898,25811.736145747145,27369.11058535504,26779.74511511914
2023-04-05,34494.20116367849,32144.32848453606,25224.024595028903,26745.938926809,26169.99281327566
2023-04-06,34578.90438041799,32223.26140458403,25285.964166036127,26811.615677839385,26234.2552834461
2023-04-07,34747.631485596874,32380.49419473851,25409.346546474084,26942.442445764762,26362.26483232604
2023-04-10,35036.60023097291,32649.77731943114,25620.656114304715,27166.50156743888,26581.499072709466
2023-04-11,34973.02016016399,32590.528558416092,25574.16292948713,27117.203174275684,26533.26226942066
2023-04-12,34517.296527555685,32165.850506728017,25240.91317359622,26763.846493035016,26187.5147585968
2023-04-13,35022.169951737844,32636.330084237772,25610.10391404905,27155.312690639374,26570.55113679168
2023-04-14,34872.1841721069,32496.561891155427,25500.42620397936,27039.017476760844,26456.760219981916
2023-04-17,35169.25895263036,32773.398837873094,25717.663342909746,27269.36181489679,26682.14433119568
2023-04-18,35445.75192138312,33031.056082030744,25919.84994845189,27483.74753210366,26891.913473865374
2023-04-19,35012.45695662732,32627.27877431122,25603.001246954467,27147.781477703327,26563.182100731625
2023-04-20,34479.94601499472,32131.044449352506,25213.60045969964,26734.88584184903,26159.177745060682
2023-04-21,34250.397606707425,31917.133728414905,25045.74225452151,26556.89976008225,25985.024409354424
2023-04-24,34022.53671796501,31704.795566943674,24879.118054859344,26380.222138670044,25812.151357663217
2023-04-25,33304.457687721195,31035.634738534074,24354.01984968285,25823.441658484684,25267.36056886732
2023-04-26,33753.45575252877,31454.045392997727,24682.351506823874,26171.58350304039,25608.005539117028
2023-04-27,34929.77322390732,32550.227763555307,25542.53843183254,27083.670583959884,26500.451768732062
2023-04-28,35227.16314540336,32827.35838267586,25760.006018878117,27314.25927450643,26726.074970480156
2023-05-01,35185.47596430052,32788.51108667369,25729.522098509995,27281.936079239003,26694.447821769267
2023-05-02,34917.48300815639,32538.774802799115,25533.551161685053,27074.141058741665,26491.127451976638
2023-05-03,34481.4658156339,32132.460715545913,25214.711820085122,26736.06425716828,26160.33078442565
2023-05-04,34369.99868468451,32028.587138202754,25133.201028191055,26649.635437942336,26075.763120370462
2023-05-05,34983.57491190384,32600.364281394235,25581.88113453316,27125.387064202052,26448.168566272125
2023-05-08,35212.43209879149,32813.63086949281,25749.233881257493,27302.837190222188,26621.18843264227
2023-05-09,34992.63280854969,32608.80512058868,25588.504758216754,27132.41033020975,26455.016487845285
2023-05-10,35376.94219382684,32966.9339278459,25869.532555913327,27430.394194188757,26745.56081983555
2023-05-11,35384.02491653437,32973.53414926269,25874.711825638307,27435.885959835745,26750.915476829538
2023-05-12,35400.81475980827,32989.18020625759,25886.98946667362,27448.904383444504,26763.608879554326
2023-05-15,35855.306413413,33412.71020591253,26219.338332918207,27801.305819047437,27107.212181868967
2023-05-16,36054.96167214558,33598.764209306086,26365.337051163646,27956.11350197185,27258.15490145664
2023-05-17,36874.27597801032,34362.26379159319,26964.463962499467,28591.389277240232,27877.570239221204
2023-05-18,37783.78016485691,35209.80918629106,27629.542590337256,29296.59602545999,28565.170637580257
2023-05-19,37795.134793283534,35220.39029539497,27637.845708456778,29305.400119719023,28573.754926847178
2023-05-22,37958.21278942681,35372.35881473408,27757.097154985633,29431.84671010266,28697.044623292113
2023-05-23,37688.08979003376,35120.637594042026,27559.568615390177,29222.400107463243,28492.82711151508
2023-05-24,37619.15516338855,35056.39904935656,27509.159889885937,29168.94992592558,28440.711379199078
2023-05-25,39222.11696025371,36550.16115453184,28681.33220943493,30411.8463222656,29410.204152091384
2023-05-26,40347.05378203281,37598.46311554936,29503.946825896557,31284.09413542857,30253.72368012336
2023-05-29,40503.23858118314,37744.00802799297,29618.157594148408,31405.195913653526,30370.836859738818
2023-05-30,40715.30439551244,37941.62713399271,29773.23158154196,31569.626430296066,30529.85170586312
2023-05-31,40383.36969761454,37632.305056521895,29530.50298655318,31312.252586050785,30280.954706238317
2023-06-01,40787.920844277454,38009.29668144526,29826.33265441392,31625.931404414325,30584.302223797764
2023-06-02,40923.90161097125,38136.01393491762,29925.769141934223,31731.367482320733,30686.265667363925
2023-06-05,41088.11161009185,38289.037341000614,30045.848370234464,31858.69179943742,30809.396440821303
2023-06-06,41382.87402250474,38563.71944668366,30261.394580599284,32087.24318530384,31030.42027628155
2023-06-07,40160.25349753665,37424.38835795874,29367.348359733172,31139.253877295396,30113.653869300342
2023-06-08,40760.390186050914,37983.64151357427,29806.200748853076,31604.584822127985,30563.658710860796
2023-06-09,40793.95043942131,38014.915518246635,29830.741820333857,31630.60660134686,30588.823438813124
2023-06-12,41556.33635372584,38725.36488175278,30388.239614298436,32221.741528805895,31160.488792957494
2023-06-13,41736.63364433509,38893.37965347383,30520.08273978973,32361.539528487705,31295.682416755524
2023-06-14,42252.05858607252,39373.69194010178,30896.989320277997,32761.18710831278,31682.167235434204
2023-06-15,42566.83532012802,39667.0249177451,31127.17108457174,33005.25709748805,31918.19855470955
2023-06-16,42032.670841308296,39169.24970067377,30736.561141537975,32591.07935034757,31517.66213315935
2023-06-19,42238.05179160146,39360.63934032257,30886.74679497471,32750.326590983917,31671.664419246907
2023-06-20,42621.76458008694,39718.21219317015,31167.338328846105,33047.84786876538,31959.38655970562
2023-06-21,42172.08668297919,39299.16801909931,30838.509541576484,32699.178899285256,31622.201323885132
2023-06-22,42485.63890130235,39591.35989955507,31067.795873771276,32942.29942965623,31857.314455656422
2023-06-23,42724.41696191857,39813.87151473722,31242.403299673308,33127.441952482004,32036.359138963035
2023-06-26,41861.55873446985,39009.79438400194,30611.434718956985,32458.403311919472,31389.35590226129
2023-06-27,42594.274706735705,39692.59503175779,31147.236247390858,33026.53291004901,31938.77362878723
2023-06-28,42739.87433969885,39828.27587872064,31253.706569908623,33139.42721574751,32047.94965654358
2023-06-29,43066.3410857288,40132.502501446856,31492.436702902385,33392.56134717785,32292.74658220008
2023-06-30,43807.62701755234,40823.28929138972,32034.505049043837,33967.33587712787,32848.59038359652
2023-07-03,43733.02039900287,40753.76515188595,31979.94865643993,33909.487775245725,32792.647562232225
2023-07-04,43398.51796890871,40442.05026564171,31735.342396861543,33650.12297582002,32541.82518136968
2023-07-05,43233.92062099587,40288.665898400155,31614.979918184934,33522.498318159385,32418.40395936081
2023-07-06,43002.60355283223,40073.10700524448,31445.82837329415,33343.14086185894,32244.95380608505
2023-07-07,43236.03599361004,40290.63716400084,31616.526792994246,33524.138525059025,32419.99014453545
2023-07-10,43222.72132689533,40278.22954167298,31606.790388921774,33513.81466624308,32410.006311518646
2023-07-11,43245.10924041143,40299.0923076414,31623.161641541366,33531.17369319254,32426.793602926584
2023-07-12,43622.9470695197,40651.19042509335,31899.457087524752,33824.1396747387,32710.110480027273
2023-07-13,44251.48507754414,41236.9100971937,32359.07805680271,34311.492290792354,33181.41168878354
2023-07-14,44011.21926132801,41013.01207783071,32183.38270358022,34125.196199567516,33001.25143091562
2023-07-17,44762.700755623344,41713.299870786315,32732.906596157674,34707.87611308915,33564.7402447943
2023-07-18,45308.86631575469,42222.25861108289,33132.292378606726,35131.35919785126,33974.27552410066
2023-07-19,44566.02656410016,41530.02385326809,32589.08779540771,34555.3798749534,33417.266610721825
2023-07-20,42635.56486740037,39731.07235382378,31177.429844952247,33058.548265620644,31969.7345291346
2023-07-21,42538.19159072673,39640.33250522834,31106.225241196975,32983.04746771382,31896.72041954863
2023-07-24,42982.78987193391,40054.64310563824,31431.339538723776,33327.7778303538,32230.09677017301
2023-07-25,43536.38190431609,40570.5223994035,31836.15595914646,33757.019215542125,32645.20069497723
2023-07-26,42810.48246862558,39894.073920517,31305.3390507481,33194.17498900509,32100.894261462177
2023-07-27,42523.54335942363,39626.68216566866,31095.51366260701,32971.6895963441,31885.736630133906
2023-07-28,43902.798007039935,40911.97688075501,32104.09922135637,34041.129076754696,32919.953136224656
2023-07-31,43910.84312155827,40919.47393228973,32109.982243998853,34047.36705688781,32925.98566273644
2023-08-01,43939.94543717963,40946.59369043559,32131.26343040819,34069.93226292184,32947.807662925516
2023-08-02,42553.37774534842,39654.48412277879,31117.330178396824,32994.82243134082,31908.107563902966
2023-08-03,42951.80806104265,40025.77189039807,31408.68396377043,33303.755310800225,32206.865454427436
2023-08-04,43434.7041572611,40475.77131688402,31761.803693955208,33678.180839200424,32568.958933176287
2023-08-07,44177.93894496531,41168.37419943041,32305.297148868805,34254.466463148965,33126.26405929858
2023-08-08,43875.46492308264,40886.50582766266,32084.11179278178,34019.93568860421,32899.45777183357
2023-08-09,43053.87285068839,40120.88364873421,31483.319255426977,33382.89379026492,32283.3974351786
2023-08-10,43172.48443136176,40231.41496943775,31570.054455177327,33474.86223671912,32372.33681613912
2023-08-11,42662.95853264356,39756.59986118059,31197.46157383804,33079.788626981666,31990.275319630262
2023-08-14,43592.67445128904,40622.98008968435,31877.320112582718,33800.66704539703,32687.410943352996
2023-08-15,43257.53900837705,40310.675313798805,31632.250959812212,33540.81142369991,32436.113905902635
2023-08-16,42697.3977995987,39788.69299777824,31222.64542757012,33106.491971300195,32016.099164707906
2023-08-17,42259.09633910845,39380.2502553475,30902.135705748115,32766.64400560365,31687.44440478659
2023-08-18,41996.657183609765,39135.68942665851,30710.22600818515,32563.15526291138,31490.657751263007
2023-08-21,43191.941056047726,40249.546136822624,31584.282190943304,33489.94841578741,32386.92611800431
2023-08-22,42785.149244307744,39870.466489222075,31286.814027651264,33174.532241889174,32081.898466314942
2023-08-23,43638.7425401933,40665.909849830605,31911.007589560464,33836.38708675881,32721.95451225174
2023-08-24,42194.46985849402,39320.02636983664,30854.877329513416,32716.53425250729,31638.98506256323
2023-08-25,42597.787007160565,39695.86806127534,31149.80463133115,33029.256259756694,31941.40728246387
2023-08-28,43033.63359802195,40102.023168884145,31468.51921977401,33367.20078107847,32268.221289704125
2023-08-29,44651.99861329947,41610.13916821156,32651.955205300717,34622.0404468677,33481.73165530083
2023-08-30,44579.23732619319,41542.33464934174,32598.74821880389,34565.62316873025,33427.1725321833
2023-08-31,44954.347060650056,41891.89052004922,32873.04873450151,34856.47385406802,33708.443782304574
2023-09-01,44741.37004861431,41693.422290504,32717.308430087043,34691.33681756462,33548.74568620178
2023-09-04,44866.63818434405,41810.15669709122,32808.91126273786,34788.466589951706,33642.67640007163
2023-09-05,45200.1055356719,42120.90701796653,33052.76061676755,35047.02881524803,33892.72264032296
2023-09-06,45157.44561725852,42081.15325112043,33021.56537829326,35013.95138385331,33860.73464459798
2023-09-07,45388.53679758877,42296.50164475816,33190.55174178912,35193.13369239001,34034.01541876292
2023-09-08,45377.80559996118,42286.50149603934,33182.70450997157,35184.8129907452,34025.968767090766
2023-09-11,46088.69353341754,42948.96111179574,33702.5441964373,35736.01767473858,34559.019017116705
2023-09-12,45572.21518674926,42467.66718208048,33324.86730931813,35335.55331113549,34171.744316186065
2023-09-13,46102.94617361954,42962.24280938458,33712.96649742909,35747.06881468466,34569.70617758975
2023-09-14,46611.40385958272,43436.06247549407,34084.77824385596,36141.31415902844,34950.96668838857
2023-09-15,45628.05007037137,42519.6983867322,33365.69679457167,35378.84628030026,34213.61139153538
2023-09-18,45453.8916422353,42357.404275446876,33238.34273717834,35243.80820069918,34083.020915465975
2023-09-19,45134.15562988092,42059.449863901405,33004.5344805014,34995.89291144366,33843.270944610325
2023-09-20,44745.53217985938,41697.30088196064,32720.352005451936,34694.56402980117,33551.86660723083
2023-09-21,44023.31334513011,41024.2822678725,32192.22655144413,34134.573648989,33010.32002540309
2023-09-22,43789.73511416306,40806.61625069429,32021.421522076467,33953.46294373066,32835.17436803873
2023-09-25,43868.54301567216,40880.05546620954,32079.050119895433,34014.56861510743,32894.2674678459
2023-09-26,43431.06985322787,40472.384595095544,31759.146094381158,33675.36289095304,32566.23379664998
2023-09-27,43753.43926074039,40772.79300517229,31994.88003195508,33925.32004880369,32807.95838527787
2023-09-28,44578.33092312149,41541.489993802745,32598.085407879087,34564.920366508966,33426.492877400524
2023-09-29,44491.17581468243,41460.27221399457,32534.3528811156,34497.34248011556,33361.1407309397
2023-10-02,45041.42229226226,41973.03386453568,32936.72285101119,34923.98980597213,33773.736034145564
2023-10-03,45083.56342426697,42012.30418662379,32967.53872481865,34956.66498338982,33805.33502449876
